# phasetime, flux, flux_err
3.565462224789839318e-02,1.000066644536351967e+00,4.513429670755913494e-04
3.592893067772118254e-02,9.991230163507708317e-01,4.519689585606554588e-04
3.595850634086440040e-02,1.000452193754589603e+00,4.515648981632394221e-04
3.598763217520406510e-02,1.000193643355518525e+00,4.513247010387601548e-04
3.632053220644593239e-02,1.000392344876111173e+00,4.513634053725953357e-04
3.634939168252926400e-02,9.998624333811304554e-01,4.514208372798802051e-04
3.662370244065848990e-02,9.991563787528892071e-01,4.523625529545428209e-04
3.665327763814042045e-02,9.982470952217762372e-01,4.512595009821884296e-04
3.668240254115751053e-02,1.001208984300629989e+00,4.515244093434825812e-04
3.704415040695052674e-02,9.986377058552319275e-01,4.513612875282157588e-04
3.731846256206361456e-02,1.000782897374342895e+00,4.525260253851513077e-04
3.734804846975514625e-02,1.000107301712254149e+00,4.513817706322357528e-04
3.737717244144966866e-02,1.000741506031604944e+00,4.514925578086567476e-04
3.771006176248192787e-02,9.993382324340729372e-01,4.509893085370471496e-04
3.773892030724268487e-02,9.997799196364450802e-01,4.514191121634470371e-04
3.801323432500092886e-02,1.000408804333765556e+00,4.521729670203308697e-04
3.804281930136987899e-02,9.995738653953374353e-01,4.512070776127570602e-04
3.807194280740311410e-02,9.999255659519943329e-01,4.512887779430033034e-04
3.840483259409666061e-02,9.992745612838777047e-01,4.509891570773788831e-04
3.843369020753484300e-02,9.994609104168783453e-01,4.517615304052734811e-04
3.870800515661565466e-02,9.995687096305962971e-01,4.516567615178151019e-04
3.873759013298461173e-02,9.992050571235543410e-01,4.510813130492482398e-04
3.876671363901784684e-02,1.000283415513256724e+00,4.512801763804822979e-04
3.909960296005010605e-02,9.998987412271861386e-01,4.511341100266099010e-04
3.912846010782700112e-02,1.000592195069885282e+00,4.518492427157365507e-04
3.940277738521424933e-02,1.000167592639855885e+00,4.515878032805921470e-04
3.943236096459934448e-02,9.994850187760079274e-01,4.510766139318564860e-04
3.946148307364871766e-02,1.000563945037934888e+00,4.514697919520182568e-04
3.979437332600355148e-02,1.000335280479807798e+00,4.511828327801097418e-04
3.982323000811915925e-02,9.996338706159693110e-01,4.517464560922367263e-04
4.009754821682898901e-02,9.999956882193843377e-01,4.515151460235373266e-04
4.012712015468189453e-02,1.000812210667892943e+00,4.512566277194891579e-04
4.015624179806998040e-02,9.998395557081959373e-01,4.514308917574444782e-04
4.048914369195699692e-02,1.000776627464037505e+00,4.512654530443606631e-04
4.051799990841131738e-02,9.991145019778718828e-01,4.514193441110671105e-04
4.079232044542757674e-02,1.000334803808928363e+00,4.515683396520864148e-04
4.082189098629662727e-02,9.998730825090835772e-01,4.510925225535659532e-04
4.085101216402342583e-02,9.999352896135096369e-01,4.513569505681314033e-04
4.118390334770083427e-02,9.998473439380376471e-01,4.510704683858558469e-04
4.121275863283258012e-02,9.996018874122742925e-01,4.512624400449455407e-04
4.148707963551012678e-02,1.000184927292027348e+00,4.514612627396497589e-04
4.151666181791136001e-02,1.000056860155371208e+00,4.510876325597115602e-04
4.154578206431558396e-02,1.000025300371774728e+00,4.512712493066849389e-04
4.187867371365427971e-02,1.000041987921712172e+00,4.511418967329657243e-04
4.190752806746345094e-02,1.001410027215632770e+00,4.515792723654908592e-04
4.218185186410872145e-02,1.000042540597555485e+00,4.513550775585945473e-04
4.221143264952609275e-02,9.999278481135709384e-01,4.510281270164382935e-04
4.224055243026902939e-02,9.994463207992719811e-01,4.511715706075033528e-04
4.257344454526901245e-02,1.000270779587999037e+00,4.511658516878022684e-04
4.260229796775560906e-02,1.000745694849213496e+00,4.514290648429162374e-04
4.287662269572345419e-02,9.994685967097536317e-01,4.511271543872588424e-04
4.290620348114082550e-02,9.995162248975196784e-01,4.509844563554928141e-04
4.293532279622247483e-02,9.994880108609714986e-01,4.511644732272924682e-04
4.326821491122245789e-02,9.995139879633109237e-01,4.510335969439023930e-04
4.329706740238647988e-02,9.997978551433972516e-01,4.511581708082165894e-04
4.357139492432204886e-02,9.997495258168087595e-01,4.510967436188907534e-04
4.360097431275555824e-02,9.996848572381306086e-01,4.508840544242178738e-04
4.363009269651463296e-02,9.995410441517282862e-01,4.510884578093624022e-04
4.396298527717590332e-02,9.987228272185068034e-01,4.508794881751471205e-04
4.399183776833992532e-02,1.000109531054893974e+00,4.512741758297017535e-04
4.426616575593678160e-02,9.990916818828262658e-01,4.508926715726700252e-04
4.429573396849939559e-02,1.000614374026433939e+00,4.511122539811209518e-04
4.432486306246807145e-02,1.000242601907799456e+00,4.513812525380662987e-04
4.462838487095255324e-02,9.993281080823860352e-01,4.508045270485093437e-04
4.465775610879063606e-02,1.000038548743990896e+00,4.511198079924250170e-04
4.468660766863208345e-02,1.000245639680194643e+00,4.512844151386176395e-04
4.496092634300319357e-02,9.998909016815555884e-01,4.509922053218032279e-04
4.499050480011412834e-02,9.999501500131555698e-01,4.509630406242240625e-04
4.501962178688934113e-02,1.000011350314644165e+00,4.514126284741874534e-04
4.532315570256728599e-02,1.000158436326566536e+00,4.509279279656022558e-04
4.535251483321189880e-02,1.000385898262495132e+00,4.511823359681010545e-04
4.538137756892423463e-02,9.989098191801490945e-01,4.510825539905522191e-04
4.565570881615010901e-02,9.996677635321946642e-01,4.509305798888323135e-04
4.568527516606757377e-02,9.998658196360880046e-01,4.509367619250616516e-04
4.571439168718150620e-02,9.998335893986914913e-01,4.512875507722681565e-04
4.601793864137548873e-02,9.994691304125161713e-01,4.508316544788049259e-04
4.604728566482663155e-02,9.992758239471442039e-01,4.509683916115374649e-04
4.607613536202292970e-02,9.993576011865408226e-01,4.511093628462236552e-04
4.635048104474870367e-02,1.000202890702557745e+00,4.510162197721493110e-04
4.638005810487577651e-02,1.000237289772323290e+00,4.511741670024374735e-04
4.640916251879623200e-02,1.000045871207162262e+00,4.512748989004961280e-04
4.671270993865150878e-02,1.000785500898192515e+00,4.510740426748664463e-04
4.674206813797354698e-02,1.000097485513137485e+00,4.511292204414993475e-04
4.677090572797637513e-02,9.992534107252900588e-01,4.510723403180679500e-04
4.704525187636343642e-02,9.995915958909091792e-01,4.508303483598528915e-04
4.707482893649050926e-02,1.001104158244619846e+00,4.512108816055940947e-04
4.710393195342710976e-02,1.000669129707334459e+00,4.513252221211566792e-04
4.740746959439534614e-02,1.000688695338150191e+00,4.510407056993835781e-04
4.743683803826570511e-02,1.000035404386009796e+00,4.512244540540680682e-04
4.746567562826853326e-02,9.997020078808491750e-01,4.511257977836495548e-04
4.774002410496203108e-02,1.000250144877169678e+00,4.509058540848477474e-04
4.776959930244395469e-02,1.001120772460268205e+00,4.511463881228566417e-04
4.779871396091273095e-02,1.000060953363806515e+00,4.511903347569279831e-04
4.810224042601007888e-02,1.000297676228766752e+00,4.509340192788947811e-04
4.813160886988044479e-02,1.000382147938922328e+00,4.513228085168532262e-04
4.816045717009287408e-02,9.999418004576610119e-01,4.511315013478750676e-04
4.843479493657676382e-02,1.000236868497571985e+00,4.515541601403070008e-04
4.846435895818779205e-02,1.000529485305927446e+00,4.510300392200091812e-04
4.849348432686617638e-02,9.998615746028636231e-01,4.511442242399331566e-04
4.879701172328609893e-02,1.000008773589710964e+00,4.507467875496164742e-04
4.882637970149517059e-02,9.991391093026041892e-01,4.509854104868632431e-04
4.885522660472374490e-02,9.998541666977559528e-01,4.511742398203967097e-04
4.912955552364317580e-02,9.991652341425011352e-01,4.505507536481551415e-04
4.915913025546381210e-02,1.000066956442672073e+00,4.509726277720009458e-04
4.918824305128743912e-02,9.993629015015207395e-01,4.509106062536879893e-04
4.949178302056211898e-02,9.994995259222789752e-01,4.506783414434005551e-04
4.952114960178732872e-02,9.994935520950155583e-01,4.509981338933988443e-04
4.954999697067719033e-02,9.996902064020610768e-01,4.511931592588894029e-04
4.982432682091919585e-02,9.995361789796264329e-01,4.506150505835842721e-04
4.985390108707854484e-02,1.000248575540832574e+00,4.510185144586879142e-04
4.988301295157959725e-02,1.000065591957035371e+00,4.511682950744388423e-04
5.018655431783813903e-02,1.000397083394551023e+00,4.508464155260900170e-04
5.021590879186987877e-02,1.000582617671648800e+00,4.513362293598502752e-04
5.024475476377587846e-02,9.997504976816956601e-01,4.512750899348597490e-04
5.051909811819521590e-02,1.000219076885796810e+00,4.506888359103886836e-04
5.054867191869327758e-02,9.995490437888056023e-01,4.508671952726805445e-04
5.057778378319433693e-02,1.000556327948801671e+00,4.512570487668855421e-04
5.088132468379158446e-02,9.999694266552437982e-01,4.507531295125071359e-04
5.091067915782332420e-02,9.986429092634557803e-01,4.509596798531848331e-04
5.093952512972932389e-02,9.995368959183210666e-01,4.512466356426134508e-04
5.121386988113252325e-02,1.001181944488924724e+00,4.508022755602949442e-04
5.124344275030800339e-02,1.000677011135767014e+00,4.510384426638068826e-04
5.127255368348648812e-02,9.999174386884414067e-01,4.511428983640643165e-04
5.157608480519670913e-02,1.000139197385571554e+00,4.507855833844007796e-04
5.160544952377676964e-02,1.000185788761275729e+00,4.512713279395995174e-04
5.163429456436019471e-02,1.000766261895050802e+00,4.514793952262873174e-04
5.190864164406983061e-02,9.996425361080082395e-01,4.504923954639411987e-04
5.193821404758403731e-02,1.000172283183611510e+00,4.510407757821571469e-04
5.196732404943993355e-02,1.000112503297859057e+00,4.511844017959835106e-04
5.227085656813401648e-02,9.999532511159399117e-01,4.507651583355930616e-04
5.230022035539150238e-02,1.000289174739587894e+00,4.512331622031827915e-04
5.232906493031364015e-02,1.000235740770526238e+00,4.515036129165469602e-04
5.260340129981366797e-02,1.000378733129205999e+00,4.506188987241505073e-04
5.263297277200529312e-02,9.999131486484075237e-01,4.509203350044110924e-04
5.266209394973209168e-02,1.000109584242530714e+00,4.511299469849172237e-04
5.296562739974874923e-02,9.997915963325867406e-01,4.507593325563692818e-04
5.299499072134494781e-02,9.997965492682647781e-01,4.510542466242158360e-04
5.302383436494451097e-02,9.998255599588807829e-01,4.514332877197055902e-04
5.329817259708968802e-02,9.998967193169550072e-01,4.504858532255790371e-04
5.332774360362002586e-02,1.000058095956857240e+00,4.510663229565240124e-04
5.335685267415335442e-02,1.001049030634281856e+00,4.512684578403175820e-04
5.366039869702476928e-02,1.001116845748395878e+00,4.510347494111601407e-04
5.368976108729839325e-02,9.994340508618380081e-01,4.509772840965143551e-04
5.371860426523666909e-02,1.000161569004962558e+00,4.514553783998305329e-04
5.399294436002698844e-02,1.000744734393721691e+00,4.505887164110913964e-04
5.402251443523475860e-02,9.992754684289453238e-01,4.507975017413245545e-04
5.405162257444551255e-02,9.998746888454688175e-01,4.510809455997578086e-04
5.435516952863950202e-02,9.997284559930148529e-01,4.507964156913379038e-04
5.438452074304222367e-02,9.997898129249982446e-01,4.509905637764893773e-04
5.441336252399664453e-02,9.993735540651658145e-01,4.512924290775487211e-04
5.468771565730300849e-02,9.999598943361913683e-01,4.504353770357963620e-04
5.471728573251077865e-02,1.000052401961580406e+00,4.509542019544169407e-04
5.474639294039895798e-02,9.993769412851009060e-01,4.511350583061482359e-04
5.504994129157680938e-02,9.990637216027798972e-01,4.507652905200425913e-04
5.507929064333438873e-02,1.000136217079264034e+00,4.510861988539282890e-04
5.510813242428880265e-02,1.000509248646811677e+00,4.514393195341907588e-04
5.538248695457902854e-02,9.998770160229372150e-01,4.504499291449394374e-04
5.541205609846422409e-02,1.000593941303896450e+00,4.510985937952389818e-04
5.544116284069111611e-02,9.999750841505586907e-01,4.511268971215076054e-04
5.574470048165935943e-02,1.000643679302023914e+00,4.509988003148998354e-04
5.577406147494912148e-02,1.000750626644218766e+00,4.512296229214303521e-04
5.580290232458096078e-02,1.000771034848838559e+00,4.515192663849811831e-04
5.607724754164544745e-02,9.999162028199077845e-01,4.504397467586456578e-04
5.610682693007895683e-02,1.000726056093525163e+00,4.511269741813081491e-04
5.613593413796713616e-02,1.001640775676727602e+00,4.514900298562243472e-04
5.643947177893537948e-02,9.996442301104472294e-01,4.507245645665162613e-04
5.646883184090256691e-02,1.001238086159529583e+00,4.513218617287801000e-04
5.649767222487311197e-02,1.000816892476894093e+00,4.515577619300807145e-04
5.677201837326018019e-02,1.000365672276332552e+00,4.505316905549022147e-04
5.680158612016150688e-02,9.990156012971037613e-01,4.507875555181086922e-04
5.683070310693671967e-02,1.000224868655419819e+00,4.511815320917539470e-04
5.713424261055011222e-02,9.999557598909565304e-01,4.507790253921128390e-04
5.716360267251729965e-02,9.995253893925231115e-01,4.509709124706158577e-04
5.719244212516527703e-02,9.995344267771533175e-01,4.513516821736506392e-04
5.746679060185877486e-02,1.000320436174659378e+00,4.505113498020595617e-04
5.749635695177623962e-02,1.000742253606404342e+00,4.511518151678986272e-04
5.752546229701926278e-02,1.000101935705734135e+00,4.512323185436708573e-04
5.782901437348741958e-02,1.000486117127864727e+00,4.508208081722423952e-04
5.785837257280945084e-02,9.995520337678396317e-01,4.509473149743316550e-04
5.788721202545743516e-02,9.999923869955713585e-01,4.514341855596583656e-04
5.816156189913479491e-02,1.000716990541959062e+00,4.506324420258929573e-04
5.819112824905225967e-02,1.000260719357990657e+00,4.510058789316712959e-04
5.822023219731142785e-02,9.998694517848260022e-01,4.513187037689231611e-04
5.852378473944086501e-02,1.000236317270027042e+00,4.508050829250975387e-04
5.855313176289200783e-02,9.991912609040802806e-01,4.508764356837846338e-04
5.858197028421741059e-02,9.997772509957474352e-01,4.513630077512161541e-04
5.885633412773339651e-02,9.997227696151861354e-01,4.504160580713181317e-04
5.888589861500570510e-02,1.000101116893355790e+00,4.509405522059929975e-04
5.891500256326488022e-02,1.000932278031799294e+00,4.515812723345522602e-04
5.921855650237817237e-02,9.997249643737811109e-01,4.508663850677000731e-04
5.924790212884545326e-02,9.990594644141822522e-01,4.507330872691649669e-04
5.927674065017085603e-02,9.998130002504272973e-01,4.513782583685489410e-04
5.955110495934812231e-02,1.000978888568113678e+00,4.506683035936142668e-04
5.958066991228172515e-02,1.000799175923567041e+00,4.510128581050717382e-04
5.960977292921831872e-02,9.998758061859854829e-01,4.512988976751673687e-04
5.991331569246072242e-02,9.997920484314398726e-01,4.506933832075381871e-04
5.994267296046018600e-02,1.001047103623981194e+00,4.512307729062439991e-04
5.997150961914043954e-02,9.995835641680637096e-01,4.514216237990065087e-04
6.024587672228543661e-02,1.000702172383242106e+00,4.506692160415110742e-04
6.027544027823517059e-02,1.000395449134811710e+00,4.509219023349411563e-04
6.030454282951048378e-02,9.998720933618492346e-01,4.513024939281114613e-04
6.060809909693021247e-02,1.000277579199909894e+00,4.507199444789902212e-04
6.063744286075234413e-02,1.000565223462499320e+00,4.511576975937174822e-04
6.066629162662606767e-02,9.997364492163481886e-01,4.514958071114618114e-04
6.094064801956145666e-02,1.000063313192161241e+00,4.505558243967162555e-04
6.097021157551119064e-02,9.989505816273528405e-01,4.506676704091809962e-04
6.099931366112520958e-02,1.000881428196641387e+00,4.514913876922612064e-04
6.130286946288366484e-02,1.000407784141496004e+00,4.508664395419567216e-04
6.133221415802836418e-02,9.993523122104247536e-01,4.509294336418759124e-04
6.136104895406346849e-02,1.000029364576578095e+00,4.516654767921639301e-04
6.163541978249875708e-02,9.993515312384647631e-01,4.503208246322407322e-04
6.166498194146463607e-02,1.000496759359878363e+00,4.509566231564583164e-04
6.169407098856261040e-02,1.001220758825828838e+00,4.515290146342829276e-04
6.199764122582096526e-02,1.000009132882162310e+00,4.508574694633139097e-04
6.202699569985271194e-02,1.000193417507024396e+00,4.510804991551799420e-04
6.205581978567820123e-02,9.995128697403764528e-01,4.516235576249189054e-04
6.233019107977477713e-02,9.998498230845942469e-01,4.503265724659190946e-04
6.235975370440193649e-02,1.000354837719649836e+00,4.509476775240930805e-04
6.238885392737081315e-02,1.001016535652940798e+00,4.514625298124750555e-04
6.269241205743569800e-02,1.001170753037558869e+00,4.511079129599819895e-04
6.272175488993525505e-02,1.000181185339635848e+00,4.510863952706184389e-04
6.275058922030907205e-02,9.997172792780064654e-01,4.518089243023725907e-04
6.302496237705079718e-02,1.000141874197366665e+00,4.504859066997625059e-04
6.305452360469410156e-02,1.000313827661595267e+00,4.509120781789161220e-04
6.308362382766297127e-02,1.000973333640019725e+00,4.514615826188561609e-04
6.338718382037300536e-02,9.996228455549507341e-01,4.506835629535675051e-04
6.341652525588870049e-02,9.997612314349282325e-01,4.510581224191488234e-04
6.344536005192380479e-02,1.000086754303198600e+00,4.519952531979281305e-04
6.371972249845592184e-02,1.000142028413268713e+00,4.504716268221903752e-04
6.374929490197012161e-02,1.000531867020540977e+00,4.509643205784755909e-04
6.377839372795512940e-02,9.998039954870311385e-01,4.512705838267938021e-04
6.408195418632645080e-02,1.001259393955649557e+00,4.509391640601537817e-04
6.411129608750343323e-02,9.988600492159310784e-01,4.508780191420062736e-04
6.414012948655467561e-02,1.000800863814281128e+00,4.524360263154808982e-04
6.441449379573194189e-02,9.998032039005122495e-01,4.512713222648563442e-04
6.444406573358485435e-02,1.000078377219695946e+00,4.508622868258920923e-04
6.447316409390857483e-02,1.000843242666803912e+00,4.514335615953461267e-04
6.477671430773157546e-02,9.994991781604906089e-01,4.506060277559034667e-04
6.480606598779559135e-02,1.000230200061768659e+00,4.511350859548185900e-04
6.483489938684683374e-02,1.000986984900773535e+00,4.533486024437002426e-04
6.510926602433053656e-02,9.996164825655280417e-01,4.503662007957130145e-04
6.513882492366740440e-02,1.000117075700733826e+00,4.508338997441196884e-04
6.516793399420073296e-02,9.997398251050834128e-01,4.511877373773110411e-04
6.547148560500759551e-02,1.000239024661976783e+00,4.506891313057410681e-04
6.550083728507161140e-02,9.996828371129208302e-01,4.511098466394922310e-04
6.552966928713899186e-02,1.000985083950308052e+00,4.555910075829816422e-04
6.580403685594526930e-02,9.996934861502383418e-01,4.503435883139423972e-04
6.583359528962084983e-02,9.999032827688547620e-01,4.508498608487340048e-04
6.586269271862199570e-02,1.000597365899851265e+00,4.514300566058999866e-04
6.616625643662232825e-02,9.989137515609035622e-01,4.503858813837331742e-04
6.619560811668634415e-02,1.000099082303190778e+00,4.512428295238088828e-04
6.649880815322128935e-02,1.000461947065120150e+00,4.504895155623031794e-04
6.652836658689686988e-02,9.999511245376179192e-01,4.509061390256529104e-04
6.655746308457544114e-02,9.993840896608937596e-01,4.512191501317553257e-04
6.686102773389834830e-02,1.000323510455071174e+00,4.507624763868822585e-04
6.691919698052983811e-02,1.001368030175165735e+00,4.609813968960954265e-04
6.719357991615859671e-02,1.000778317165328168e+00,4.506014036942682988e-04
6.722313695285031532e-02,9.999963670327591814e-01,4.510823449068015805e-04
6.725223298486759926e-02,9.998029791433306057e-01,4.513746571922907049e-04
6.755579903117436835e-02,9.996808426066362552e-01,4.506123824656046799e-04
6.788833957190243407e-02,9.997427729197571056e-01,4.504592995800472434e-04
6.791790825012633537e-02,9.998517483075294310e-01,4.509091453165727285e-04
6.794700288515975739e-02,1.000141840513779634e+00,4.514158084733306954e-04
6.825057032845038840e-02,1.000252717913372003e+00,4.507333607432571342e-04
6.830873678111415437e-02,1.000731332335478285e+00,4.758577380493139329e-04
6.858311133483974142e-02,9.998457786912393619e-01,4.504581928859998589e-04
6.861267861607978080e-02,9.999207286596978328e-01,4.510050951317406292e-04
6.864177371677449013e-02,9.994146349786181549e-01,4.514264646410681855e-04
6.894532951853293845e-02,9.999897678002991341e-01,4.506516521110144309e-04
6.900350668140631250e-02,1.000093218667683859e+00,5.042061093631329061e-04
6.927788309777704878e-02,9.995774409914508496e-01,4.503630363304334644e-04
6.930743827182361816e-02,9.999424129566609754e-01,4.511413453294738475e-04
6.933654408272793557e-02,1.000556018282926285e+00,4.516294203772686891e-04
6.964010081580895850e-02,1.000639507889027557e+00,4.508336578796152440e-04
6.997265439505306883e-02,9.999256077580309654e-01,4.503938770631089840e-04
7.000220910343835090e-02,9.997359513658836683e-01,4.511074692615827872e-04
7.003131444868138100e-02,1.000712420855714990e+00,4.516805221050773102e-04
